Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3080440,-,-,-,50.33,73.42,0,541,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2018,1,1,0,30,-22.3,80.86,975,3,127
2018,1,1,1,30,-22.400000000000002,79.63,975,3.2,128
2018,1,1,2,30,-22.400000000000002,78.8,975,3.4000000000000004,130
2018,1,1,3,30,-21.700000000000003,75.01,975,3.8000000000000003,133
2018,1,1,4,30,-20.1,72.25,975,4.2,134
2018,1,1,5,30,-18.1,73.06,975,4.1000000000000005,134
2018,1,1,6,30,-16.400000000000002,74.65,974,3.7,132
2018,1,1,7,30,-15.100000000000001,76.2,974,3.3000000000000003,127
2018,1,1,8,30,-14.4,78.84,974,2.8000000000000003,121
2018,1,1,9,30,-15,86.36,974,2.1,116
2018,1,1,10,30,-17.1,91.62,974,1.9000000000000001,113
2018,1,1,11,30,-19.1,87.13,974,2.1,113
2018,1,1,12,30,-20,83.78,974,2.4000000000000004,116
2018,1,1,13,30,-20.3,81.95,974,2.6,121
2018,1,1,14,30,-20.3,80.08,974,2.8000000000000003,126
2018,1,1,15,30,-20.1,77.39,974,2.9000000000000004,131
2018,1,1,16,30,-19.900000000000002,74.72,973,3.1,134
2018,1,1,17,30,-19.700000000000003,72.27,973,3.2,137
2018,1,1,18,30,-19.700000000000003,70.93,973,3.3000000000000003,139
2018,1,1,19,30,-19.700000000000003,69.60000000000001,973,3.2,141
2018,1,1,20,30,-19.900000000000002,69.68,972,3.1,142
2018,1,1,21,30,-20,69.37,972,2.9000000000000004,142
2018,1,1,22,30,-20.200000000000003,69.3,972,2.7,142
2018,1,1,23,30,-20.400000000000002,69.10000000000001,972,2.6,141
2018,1,2,0,30,-20.6,69.18,972,2.5,138
2018,1,2,1,30,-20.8,69.59,972,2.5,136
2018,1,2,2,30,-20.700000000000003,68.63,972,2.6,134
2018,1,2,3,30,-19.6,64.14,972,3,132
2018,1,2,4,30,-17.2,63.46,972,4,129
2018,1,2,5,30,-15.200000000000001,66.76,971,4.6000000000000005,125
2018,1,2,6,30,-14,70.89,971,4.4,118
2018,1,2,7,30,-13,75.05,970,4.2,110
2018,1,2,8,30,-12.5,79.11,970,3.9000000000000004,104
2018,1,2,9,30,-13,85.31,970,3.2,101
2018,1,2,10,30,-14.700000000000001,89.51,970,2.8000000000000003,101
2018,1,2,11,30,-16.400000000000002,84.7,970,3,103
2018,1,2,12,30,-17.2,81.12,970,3.3000000000000003,105
2018,1,2,13,30,-17.7,79.67,970,3.4000000000000004,108
2018,1,2,14,30,-18.2,78.72,970,3.5,111
2018,1,2,15,30,-18.900000000000002,78.98,969,3.5,113
2018,1,2,16,30,-19.6,78.99,969,3.5,114
2018,1,2,17,30,-20.400000000000002,79.18,968,3.4000000000000004,114
2018,1,2,18,30,-21.200000000000003,79.5,968,3.3000000000000003,114
2018,1,2,19,30,-22.1,80.36,967,3.2,113
2018,1,2,20,30,-23,80.61,967,2.9000000000000004,112
2018,1,2,21,30,-24.1,81.15,967,2.7,111
2018,1,2,22,30,-25.1,80.45,967,2.6,110
2018,1,2,23,30,-25.6,76.59,967,2.5,109
2018,1,3,0,30,-26.8,78.73,967,2.6,110
2018,1,3,1,30,-27.200000000000003,76.78,967,2.8000000000000003,113
2018,1,3,2,30,-27.200000000000003,73.60000000000001,966,2.9000000000000004,117
2018,1,3,3,30,-26.1,66.33,966,3.3000000000000003,121
2018,1,3,4,30,-23.5,62.660000000000004,966,4.1000000000000005,124
2018,1,3,5,30,-20.900000000000002,64.7,966,4.6000000000000005,122
2018,1,3,6,30,-19.1,68.18,966,4.4,118
2018,1,3,7,30,-17.7,72.27,966,4.1000000000000005,115
2018,1,3,8,30,-16.900000000000002,76.53,967,3.4000000000000004,113
2018,1,3,9,30,-17.7,85.17,967,2.5,113
2018,1,3,10,30,-19.8,88.14,967,2.3000000000000003,113
2018,1,3,11,30,-21.8,83.72,967,2.4000000000000004,114
2018,1,3,12,30,-22.8,81.34,967,2.6,115
2018,1,3,13,30,-23.200000000000003,79.75,967,2.7,117
2018,1,3,14,30,-23.5,78.73,967,2.7,119
2018,1,3,15,30,-23.8,77.47,967,2.8000000000000003,122
2018,1,3,16,30,-24.1,75.69,967,2.8000000000000003,123
2018,1,3,17,30,-24.3,72.96000000000001,967,2.9000000000000004,124
2018,1,3,18,30,-24.6,71.14,967,2.8000000000000003,124
2018,1,3,19,30,-24.8,69.27,967,2.7,123
2018,1,3,20,30,-25.1,68.68,967,2.6,121
2018,1,3,21,30,-25.400000000000002,68.68,967,2.5,119
2018,1,3,22,30,-25.6,68.61,967,2.5,117
2018,1,3,23,30,-25.700000000000003,68.39,967,2.5,116
2018,1,4,0,30,-26.1,70.25,967,2.5,114
2018,1,4,1,30,-26.3,70.78,967,2.5,113
2018,1,4,2,30,-26.5,71.24,968,2.5,113
2018,1,4,3,30,-25.8,67.21000000000001,968,2.5,112
2018,1,4,4,30,-23.5,63.120000000000005,968,2.7,112
2018,1,4,5,30,-20.900000000000002,65.2,968,3.1,111
2018,1,4,6,30,-19.1,68.15,968,3.2,105
2018,1,4,7,30,-18.1,71.03,968,2.8000000000000003,95
2018,1,4,8,30,-17.8,75.48,969,2.2,86
2018,1,4,9,30,-18.8,84.61,969,1.6,79
2018,1,4,10,30,-21.1,86.79,969,1.6,75
2018,1,4,11,30,-23.3,83.09,969,1.9000000000000001,74
2018,1,4,12,30,-24.700000000000003,82.44,969,2,75
2018,1,4,13,30,-25.400000000000002,81.89,969,2.1,78
2018,1,4,14,30,-26,83.46000000000001,970,2.1,84
2018,1,4,15,30,-26.400000000000002,84.23,970,2.1,90
2018,1,4,16,30,-26.8,85.43,970,2.1,98
2018,1,4,17,30,-27.1,86.3,970,2,107
