Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Wind Direction,Pressure,Relative Humidity
2019,1,1,0,0,4.800000000000001,7.2,248,955,75.01
2019,1,1,1,0,4.1000000000000005,6.7,254,956,80.05
2019,1,1,2,0,3.4000000000000004,6.6000000000000005,257,957,84.11
2019,1,1,3,0,2.9000000000000004,6.4,259,958,86.44
2019,1,1,4,0,2.4000000000000004,6.1000000000000005,262,959,89.05
2019,1,1,5,0,2.1,5.800000000000001,266,960,91.22
2019,1,1,6,0,2.0,5.800000000000001,268,960,91.95
2019,1,1,7,0,2.0,5.800000000000001,269,961,92.08
2019,1,1,8,0,2.0,5.800000000000001,269,962,91.92
2019,1,1,9,0,2.5,6.0,269,963,89.27
2019,1,1,10,0,3.5,6.5,267,964,83.84
2019,1,1,11,0,4.800000000000001,7.2,263,964,74.92
2019,1,1,12,0,5.800000000000001,7.5,261,965,68.47
2019,1,1,13,0,6.6000000000000005,7.5,260,965,63.690000000000005
2019,1,1,14,0,7.4,7.5,258,966,58.51
2019,1,1,15,0,8.0,7.4,256,966,54.99
2019,1,1,16,0,8.5,7.2,254,967,52.620000000000005
2019,1,1,17,0,8.700000000000001,6.9,252,967,51.94
2019,1,1,18,0,8.9,6.6000000000000005,250,968,51.81
2019,1,1,19,0,9.0,6.300000000000001,248,968,52.2
2019,1,1,20,0,8.8,6.0,246,969,53.44
2019,1,1,21,0,8.4,5.7,244,969,54.99
2019,1,1,22,0,7.6,5.2,242,970,58.17
2019,1,1,23,0,6.7,4.5,242,971,62.870000000000005
2019,1,2,0,0,5.4,3.1,244,971,72.27
2019,1,2,1,0,4.1000000000000005,2.4000000000000004,248,972,82.58
2019,1,2,2,0,3.6,2.5,254,972,86.41
2019,1,2,3,0,3.1,2.7,259,972,89.65
2019,1,2,4,0,2.6,2.6,264,972,93.08
2019,1,2,5,0,2.1,2.7,269,972,96.52
2019,1,2,6,0,1.8,2.8000000000000003,271,972,98.32
2019,1,2,7,0,1.4,2.9000000000000004,273,972,100.0
2019,1,2,8,0,1.2000000000000002,3.1,276,972,100.0
2019,1,2,9,0,1.9,4.0,274,972,96.46
2019,1,2,10,0,3.3000000000000003,5.0,270,973,87.3
2019,1,2,11,0,4.9,5.9,266,972,76.29
2019,1,2,12,0,6.5,6.4,265,972,67.9
2019,1,2,13,0,7.800000000000001,7.0,262,971,59.11
2019,1,2,14,0,8.200000000000001,7.4,262,971,53.73
2019,1,2,15,0,8.5,7.4,263,971,52.54
2019,1,2,16,0,9.3,7.4,264,970,51.120000000000005
2019,1,2,17,0,10.2,7.300000000000001,265,969,49.64
2019,1,2,18,0,10.9,7.2,265,968,49.39
2019,1,2,19,0,11.0,7.1000000000000005,265,968,51.54
2019,1,2,20,0,10.7,7.1000000000000005,265,967,55.14
2019,1,2,21,0,9.6,6.9,267,967,61.53
2019,1,2,22,0,8.200000000000001,6.300000000000001,270,967,69.59
2019,1,2,23,0,6.7,5.300000000000001,275,966,79.71000000000001
2019,1,3,0,0,5.5,4.5,284,966,88.37
2019,1,3,1,0,4.6000000000000005,4.1000000000000005,293,966,93.71
2019,1,3,2,0,4.0,4.2,300,965,95.71
2019,1,3,3,0,3.5,4.3,307,964,96.46
2019,1,3,4,0,3.2,4.4,311,963,96.78
2019,1,3,5,0,3.3000000000000003,4.3,310,963,97.35
