Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3122249,-,-,-,51.25,74.86,0,375,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2019,1,1,0,30,-20.6,81.02,991,3.2,247
2019,1,1,1,30,-20.5,82.14,991,3.1,244
2019,1,1,2,30,-20.400000000000002,81.77,990,3.1,240
2019,1,1,3,30,-19.900000000000002,78.76,990,3.4000000000000004,236
2019,1,1,4,30,-19,78.25,990,3.9000000000000004,234
2019,1,1,5,30,-18.1,78.8,990,4,235
2019,1,1,6,30,-17.3,79.73,990,3.8000000000000003,239
2019,1,1,7,30,-16.6,80.91,990,3.4000000000000004,244
2019,1,1,8,30,-16.3,83.10000000000001,990,2.8000000000000003,246
2019,1,1,9,30,-16.7,86.61,989,1.8,244
2019,1,1,10,30,-17.5,87.29,989,1.1,235
2019,1,1,11,30,-18.2,84.47,989,1,221
2019,1,1,12,30,-18.5,84.23,989,1,209
2019,1,1,13,30,-18.8,84.48,988,1,202
2019,1,1,14,30,-19.200000000000003,85.34,988,1.1,201
2019,1,1,15,30,-19.700000000000003,86.63,988,1.2000000000000002,205
2019,1,1,16,30,-20.200000000000003,87.18,988,1.3,212
2019,1,1,17,30,-20.700000000000003,86.77,988,1.3,218
2019,1,1,18,30,-21.1,85.43,988,1.4000000000000001,223
2019,1,1,19,30,-21.3,84.14,988,1.4000000000000001,228
