Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2017,1,1,0,30,-11.1,85.23,978,7.5,221
2017,1,1,1,30,-11.0,85.44,978,8.1,220
2017,1,1,2,30,-10.7,84.82000000000001,977,8.9,221
2017,1,1,3,30,-10.4,84.93,976,9.6,223
2017,1,1,4,30,-9.9,84.29,975,10.3,228
2017,1,1,5,30,-9.3,84.3,975,10.9,236
2017,1,1,6,30,-8.9,85.31,975,11.0,241
2017,1,1,7,30,-8.5,85.60000000000001,975,10.7,243
2017,1,1,8,30,-8.3,86.26,976,10.4,243
2017,1,1,9,30,-8.0,85.58,976,10.2,243
2017,1,1,10,30,-7.9,85.65,976,10.2,243
2017,1,1,11,30,-7.9,85.43,976,10.2,243
2017,1,1,12,30,-7.9,85.34,976,10.1,243
2017,1,1,13,30,-8.0,85.76,976,10.1,243
2017,1,1,14,30,-8.1,85.67,976,10.2,244
2017,1,1,15,30,-8.200000000000001,85.34,976,10.3,246
2017,1,1,16,30,-8.4,86.10000000000001,976,10.4,246
2017,1,1,17,30,-8.4,85.79,976,10.4,246
2017,1,1,18,30,-8.5,86.37,977,10.3,246
2017,1,1,19,30,-8.6,86.49,977,10.1,247
2017,1,1,20,30,-8.700000000000001,86.28,978,9.9,246
2017,1,1,21,30,-8.6,85.11,978,9.6,245
2017,1,1,22,30,-8.5,84.67,978,9.2,243
2017,1,1,23,30,-8.4,84.43,978,9.1,242
2017,1,2,0,30,-8.3,84.4,979,8.8,239
2017,1,2,1,30,-8.1,84.21000000000001,979,8.6,237
2017,1,2,2,30,-7.9,84.61,978,8.5,236
2017,1,2,3,30,-7.7,84.95,978,8.6,236
2017,1,2,4,30,-7.6,86.0,979,8.8,236
2017,1,2,5,30,-7.5,86.56,979,9.0,236
2017,1,2,6,30,-7.5,87.27,979,9.0,238
2017,1,2,7,30,-7.5,87.69,979,8.8,239
2017,1,2,8,30,-7.5,87.82000000000001,979,8.4,240
2017,1,2,9,30,-7.6,88.11,979,7.9,240
2017,1,2,10,30,-7.7,87.86,979,7.6,240
2017,1,2,11,30,-7.800000000000001,87.33,979,7.2,240
2017,1,2,12,30,-7.9,87.59,979,6.9,240
2017,1,2,13,30,-8.0,88.03,979,6.4,239
2017,1,2,14,30,-8.1,87.86,979,5.800000000000001,238
2017,1,2,15,30,-8.200000000000001,87.55,979,5.4,237
2017,1,2,16,30,-8.3,88.11,979,4.9,235
2017,1,2,17,30,-8.8,91.2,978,4.0,231
2017,1,2,18,30,-10.1,94.38,978,3.2,228
2017,1,2,19,30,-11.5,92.92,978,2.8000000000000003,225
2017,1,2,20,30,-12.7,91.61,977,2.9000000000000004,224
2017,1,2,21,30,-13.6,89.72,977,3.0,225
2017,1,2,22,30,-14.2,88.14,977,2.8000000000000003,228
2017,1,2,23,30,-14.4,85.37,977,2.7,229
2017,1,3,0,30,-14.2,82.19,977,2.5,227
2017,1,3,1,30,-13.1,78.9,976,2.5,225
2017,1,3,2,30,-11.6,79.28,976,2.8000000000000003,222
2017,1,3,3,30,-10.2,81.09,976,3.4000000000000004,220
2017,1,3,4,30,-9.0,83.28,976,4.2,220
2017,1,3,5,30,-8.0,84.69,976,4.800000000000001,223
2017,1,3,6,30,-7.300000000000001,86.3,975,5.2,226
2017,1,3,7,30,-6.7,87.14,975,5.7,230
2017,1,3,8,30,-6.4,87.91,975,5.9,232
2017,1,3,9,30,-6.6000000000000005,88.91,976,6.0,232
2017,1,3,10,30,-7.1000000000000005,88.71000000000001,976,6.300000000000001,233
2017,1,3,11,30,-7.5,87.09,976,6.7,233
2017,1,3,12,30,-7.9,87.54,976,6.6000000000000005,228
2017,1,3,13,30,-8.3,87.10000000000001,976,6.5,221
2017,1,3,14,30,-8.5,85.68,976,6.7,218
2017,1,3,15,30,-8.3,84.84,976,6.800000000000001,220
2017,1,3,16,30,-7.800000000000001,85.11,976,7.2,225
2017,1,3,17,30,-7.5,86.95,976,7.5,229
2017,1,3,18,30,-7.4,88.4,977,7.6,230
2017,1,3,19,30,-7.6,89.32000000000001,977,7.7,231
2017,1,3,20,30,-7.6,87.97,977,8.0,232
2017,1,3,21,30,-7.6,87.77,977,8.200000000000001,232
2017,1,3,22,30,-7.7,87.42,978,8.1,231
2017,1,3,23,30,-7.800000000000001,85.8,978,8.1,231
2017,1,4,0,30,-7.800000000000001,84.92,979,8.1,229
2017,1,4,1,30,-7.5,84.24,979,8.1,228
2017,1,4,2,30,-7.300000000000001,84.53,979,8.200000000000001,228
2017,1,4,3,30,-6.7,82.65,980,8.5,229
2017,1,4,4,30,-5.9,82.19,980,8.6,230
2017,1,4,5,30,-5.0,82.46000000000001,980,8.5,229
2017,1,4,6,30,-4.2,83.56,981,8.200000000000001,228
2017,1,4,7,30,-3.6,85.18,981,7.800000000000001,227
2017,1,4,8,30,-3.4000000000000004,87.07000000000001,981,7.5,227
2017,1,4,9,30,-3.6,89.13,982,7.5,228
2017,1,4,10,30,-4.1000000000000005,90.43,982,7.6,229
2017,1,4,11,30,-4.6000000000000005,90.32,982,7.800000000000001,231
2017,1,4,12,30,-4.800000000000001,89.29,983,8.200000000000001,234
2017,1,4,13,30,-4.7,88.34,984,8.5,237
2017,1,4,14,30,-4.5,87.8,984,8.6,238
2017,1,4,15,30,-4.4,87.16,985,8.4,238
2017,1,4,16,30,-4.4,87.25,985,8.0,238
