Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3080395,-,-,-,52.13,73.42,0,257,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Wind Speed,Wind Direction
2018,1,1,0,30,-21.6,81.4,1013,2.6,170
2018,1,1,1,30,-21.5,81.03,1012,3,169
2018,1,1,2,30,-21.5,81.99,1012,3.4000000000000004,169
2018,1,1,3,30,-21.400000000000002,80.83,1012,3.9000000000000004,169
2018,1,1,4,30,-20.5,76.71000000000001,1012,4.1000000000000005,168
2018,1,1,5,30,-19,76.95,1012,3.8000000000000003,166
2018,1,1,6,30,-17.6,78.79,1012,3.3000000000000003,161
2018,1,1,7,30,-16.7,80.91,1012,2.9000000000000004,153
2018,1,1,8,30,-16.400000000000002,83.96000000000001,1012,2.4000000000000004,143
2018,1,1,9,30,-17.2,90.52,1012,1.8,137
2018,1,1,10,30,-19,92.08,1012,1.7000000000000002,138
2018,1,1,11,30,-20.5,86.59,1012,2.1,143
2018,1,1,12,30,-20.900000000000002,83.17,1012,2.5,149
2018,1,1,13,30,-20.900000000000002,82.07000000000001,1012,2.9000000000000004,152
2018,1,1,14,30,-20.700000000000003,81.12,1011,3.2,155
2018,1,1,15,30,-20.5,80.75,1011,3.6,157
2018,1,1,16,30,-20.3,80.28,1011,3.7,160
2018,1,1,17,30,-20.200000000000003,79.23,1010,3.6,163
2018,1,1,18,30,-20.3,78.66,1010,3.4000000000000004,165
2018,1,1,19,30,-20.5,78.13,1010,3.2,167
2018,1,1,20,30,-20.700000000000003,77.05,1009,3.1,168
2018,1,1,21,30,-20.900000000000002,76.23,1009,2.9000000000000004,168
2018,1,1,22,30,-21.1,75.54,1010,2.7,167
2018,1,1,23,30,-21.200000000000003,74.12,1010,2.7,166
2018,1,2,0,30,-21.400000000000002,73.77,1010,2.6,162
2018,1,2,1,30,-21.400000000000002,73,1010,2.7,159
2018,1,2,2,30,-21.200000000000003,72.27,1010,2.8000000000000003,156
2018,1,2,3,30,-20.200000000000003,68.7,1010,3.3000000000000003,153
2018,1,2,4,30,-18.3,68.49,1010,4.1000000000000005,151
2018,1,2,5,30,-16.6,72.28,1009,4.4,146
2018,1,2,6,30,-15.700000000000001,76.66,1009,4.1000000000000005,139
2018,1,2,7,30,-15,80.24,1009,3.9000000000000004,130
2018,1,2,8,30,-14.700000000000001,83.28,1009,3.5,123
2018,1,2,9,30,-15.5,89.31,1009,2.9000000000000004,119
2018,1,2,10,30,-17.2,91.38,1009,2.6,120
2018,1,2,11,30,-18.7,86.16,1008,2.9000000000000004,123
2018,1,2,12,30,-19.200000000000003,83.27,1008,3.3000000000000003,128
2018,1,2,13,30,-19.400000000000002,82.42,1008,3.6,131
2018,1,2,14,30,-19.8,83.06,1008,3.9000000000000004,134
2018,1,2,15,30,-20.400000000000002,83.67,1007,4.1000000000000005,135
2018,1,2,16,30,-21.1,83.72,1007,4,135
2018,1,2,17,30,-22,84.12,1007,3.8000000000000003,135
2018,1,2,18,30,-23,84.18,1007,3.5,133
2018,1,2,19,30,-24,83.94,1007,3.3000000000000003,132
2018,1,2,20,30,-24.8,82.77,1007,3.1,132
2018,1,2,21,30,-25.6,82.53,1007,2.9000000000000004,132
